X1,X2,Y
6.321105615470206,5.152630552204535,1
5.224585770764897,3.8652917734317107,1
4.851258150667137,4.954629588040708,0
5.471435163732493,3.8090243052935353,1
6.792339196646942,3.6872872934077687,1
4.681315070421986,4.277337806325628,0
5.702562224001601,4.149653728344885,0
4.999779101698401,6.050113693779221,0
5.247792199748547,4.102843215560301,0
5.680656004381456,3.181501009608386,1
3.714189566414565,4.361789942446692,1
3.7305681409141456,4.737676144815929,1
5.821047956107915,7.097800780771692,1
4.984161839325122,4.6121852590637324,0
6.032723215735861,3.2601962024774407,1
4.804527587303241,4.536580600782536,0
6.850397801609901,4.6666495732505995,1
7.122589959603463,5.020305520730885,1
4.451757550813145,4.855380491630616,0
5.020856736754466,5.599339905036371,0
5.700907730915604,5.984188070722415,1
4.315871671233415,5.599962085981993,0
6.27239507854621,3.5504333911366124,1
4.154499758969335,7.642922684705711,1
4.246958717543871,4.659774130235394,0
6.047578572892721,6.045938255627665,1
5.230580499913235,5.3285638932885435,0
5.1645295429323985,4.569904309123513,0
5.201451466382254,5.501755798990729,0
4.816891459821001,6.058969187571151,0
4.439907054122929,5.164954557033364,0
5.76461129668822,3.810556529152139,1
3.424820637379244,4.840016343825049,1
5.48428811274975,6.363481512426146,1
7.337598482195056,4.21828256232397,1
5.364483904245827,3.485153342784567,1
3.845916059617397,3.6198266049281616,1
5.156998376446689,4.4285446489202105,0
4.549234896863726,5.749163805919065,0
4.495957281918036,4.211559815482121,0
5.680996007726771,4.296282389406592,0
4.038397759118764,6.245609937147846,1
5.08009974553825,3.660588879234692,1
4.751567945619153,4.382293352002983,0
4.957731661668175,4.608729799162549,0
5.209394787535924,4.407113996161074,0
4.958254486739368,3.0056643565948686,1
3.972531152826387,4.693361516130389,0
6.454343476390633,5.704308298168098,1
7.02773951381752,3.634682678826336,1
5.414435011279811,5.949857901137782,0
4.0015935044815745,2.724193397453338,1
5.838048583953284,4.092118387238855,1
4.120186951286842,5.11182047780157,0
4.927391686037325,4.449397076436581,0
3.849046934374036,5.419059824673965,1
5.585084279501725,4.825701847247912,0
6.065501501954822,4.771566386897297,0
4.740156305636612,4.6875578228436,0
5.565738306062595,6.545658804625558,1
4.842900863153348,4.259530977219282,0
4.211733617418903,6.055752163965863,1
3.607945922506913,6.153922240612225,1
5.226363227251707,2.9213821062978247,1
3.537774938074766,6.8508101689722025,1
5.036141936684072,2.9250223993099707,1
5.295630654980895,7.079844236833702,1
5.2586704644560385,6.4877433319614575,1
4.406643605023512,4.829711487670499,0
4.374111293533898,3.7497291815312734,1
5.797435419427874,4.620189215952621,0
6.4663513758566715,5.353622182536763,1
3.189570332204812,4.096691937719893,1
5.767368735752411,5.984919841909897,1
4.154709610433756,5.415100558381581,0
5.459137703226307,5.656238206304701,0
4.602159771800008,5.337437653613972,0
7.123691888593553,5.122273434258829,1
4.83628880342577,5.689523198787935,0
5.8416747129961415,7.390960515463033,1
3.1575670800389535,4.488833983379428,1
5.51217052768379,3.8579797436586425,1
4.883982714546208,4.3091417856422085,0
6.181944105999232,5.391371448421931,1
5.932352932268481,6.743052427880849,1
4.045657689231025,6.591464114097166,1
2.748786934710155,3.87389981400816,1
5.332506622162249,5.528944408856047,0
5.60786218620948,3.919903516842409,1
5.363177347544452,6.8936798255518426,1
3.634982845715698,4.578734317259979,1
5.266237406827837,5.279428024532737,0
5.496142926247595,5.796594866664952,0
4.782800874855362,5.3315265183521525,0
3.469107891613386,5.8018882142164845,1
6.357797258107058,4.195166275833296,1
5.261724839679905,4.757228728899638,0
5.393892262912676,4.049974465203717,0
